# Wordlist

# DATA
ID	FORM	SEGMENTS	DOCULECT	FAMILY	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOTTOCODE
244257	e-kʷana	e + kʷ a n a	Cavineña	Pano-Tacanan	we	1212	WE	cavi1250
245271	ekʷana	e kʷ a n a	Ese Ejja	Pano-Tacanan	we	1212	WE	esee1248
245272	ekʷanaya	e kʷ a n a y/j a	Ese Ejja	Pano-Tacanan	we	1212	WE	esee1248
246222	e-kwana	e + kʷ a n a	Ese Ejja (Huarayo)	Pano-Tacanan	we	1212	WE	esee1248
246223	e-kwana-ya	e + kʷ a n a + y/j a	Ese Ejja (Huarayo)	Pano-Tacanan	we	1212	WE	esee1248
248117	no-	n o	Cashibo	Pano-Tacanan	we	1212	WE	cash1251
248899	nokɨ	n o k ɨ	Catuquina	Pano-Tacanan	we	1212	WE	pano1254
248900	nokɨ̃	n o k ɨ	Catuquina	Pano-Tacanan	we	1212	WE	pano1254
248901	nõ	n õ	Catuquina	Pano-Tacanan	we	1212	WE	pano1254
250000	no	n o	Chácobo	Pano-Tacanan	we	1212	WE	chac1251
250001	no-a	n o + a	Chácobo	Pano-Tacanan	we	1212	WE	chac1251
251166	no-	n o	Shipibo-Conibo	Pano-Tacanan	we	1212	WE	ship1254
251167	noa	n o a	Shipibo-Conibo	Pano-Tacanan	we	1212	WE	ship1254
252480	nõ	n õ	Yaminahua	Pano-Tacanan	we	1212	WE	yami1256
252481	noko	n o k o	Yaminahua	Pano-Tacanan	we	1212	WE	yami1256
253829	o-	o	Cayuvava	Cayubaba	we	1212	WE	cayu1262
253830	oda-	o d a	Cayuvava	Cayubaba	we	1212	WE	cayu1262
253831	ona-	o n a	Cayuvava	Cayubaba	we	1212	WE	cayu1262
253832	onara-	o n a r a	Cayuvava	Cayubaba	we	1212	WE	cayu1262
282920	ok	o k	Tehuelche	Chonan	we	1212	WE	tehu1242
282921	oš	o ʃ	Tehuelche	Chonan	we	1212	WE	tehu1242
283779	y-ko-ah-y	y/j + k o + a h + y/j	Selknam	Chonan	we	1212	WE	onaa1245
#
223013	kamiyamak	k a m i y/j a m a k	Ninam (Shirishana variety)	Yanomamic	we (exclusive)	1130	WE (EXCLUSIVE)	nina1238
223014	yamak	y/j a m a k	Ninam (Shirishana variety)	Yanomamic	we (exclusive)	1130	WE (EXCLUSIVE)	nina1238
223998	ya-makɨ	y/j a + m a k ɨ	Yanomámi	Yanomamic	we (exclusive)	1130	WE (EXCLUSIVE)	yano1262
240958	wexr-naka	w e x r + n a k a	Chipaya	Uru-Chipaya	we (exclusive)	1130	WE (EXCLUSIVE)	chip1262
243148	kʷama	kʷ a m a	Araona	Pano-Tacanan	we (exclusive)	1130	WE (EXCLUSIVE)	arao1248
243149	kʷama-ha	kʷ a m a + h a	Araona	Pano-Tacanan	we (exclusive)	1130	WE (EXCLUSIVE)	arao1248
246972	ekʷana-ho	e kʷ a n a + h o	Tacana	Pano-Tacanan	we (exclusive)	1130	WE (EXCLUSIVE)	taca1256
248905	nokɨ	n o k ɨ	Catuquina	Pano-Tacanan	we (exclusive)	1130	WE (EXCLUSIVE)	pano1254
248906	nokɨ̃	n o k ɨ	Catuquina	Pano-Tacanan	we (exclusive)	1130	WE (EXCLUSIVE)	pano1254
248907	nõ	n õ	Catuquina	Pano-Tacanan	we (exclusive)	1130	WE (EXCLUSIVE)	pano1254
253833	-rihi	r i h i	Cayuvava	Cayubaba	we (exclusive)	1130	WE (EXCLUSIVE)	cayu1262
253834	ihi	i h i	Cayuvava	Cayubaba	we (exclusive)	1130	WE (EXCLUSIVE)	cayu1262
255854	iʔ-ɬi	i ʔ + ɬ i	Movima	Movima	we (exclusive)	1130	WE (EXCLUSIVE)	movi1243
#
223011	kahowamak	k a h o w a m a k	Ninam (Shirishana variety)	Yanomamic	we (inclusive)	1131	WE (INCLUSIVE)	nina1238
223012	wamak	w a m a k	Ninam (Shirishana variety)	Yanomamic	we (inclusive)	1131	WE (INCLUSIVE)	nina1238
223997	pə-makɨ	p ə + m a k ɨ	Yanomámi	Yanomamic	we (inclusive)	1131	WE (INCLUSIVE)	yano1262
240957	uč̣um	u ʈʂ u m	Chipaya	Uru-Chipaya	we (inclusive)	1131	WE (INCLUSIVE)	chip1262
241980	'c̷uɲ	tʃ u ɲ	Mosetén	Mosetén-Chimané	we (inclusive)	1131	WE (INCLUSIVE)	mose1249
243146	kʷada	kʷ a d a	Araona	Pano-Tacanan	we (inclusive)	1131	WE (INCLUSIVE)	arao1248
243147	kʷada-ha	kʷ a d a + h a	Araona	Pano-Tacanan	we (inclusive)	1131	WE (INCLUSIVE)	arao1248
246224	e-se-ha	e + s e + h a	Ese Ejja (Huarayo)	Pano-Tacanan	we (inclusive)	1131	WE (INCLUSIVE)	esee1248
246971	ekʷaneda	e kʷ a n e d a	Tacana	Pano-Tacanan	we (inclusive)	1131	WE (INCLUSIVE)	taca1256
248902	nokɨ	n o k ɨ	Catuquina	Pano-Tacanan	we (inclusive)	1131	WE (INCLUSIVE)	pano1254
248903	nokɨ̃	n o k ɨ	Catuquina	Pano-Tacanan	we (inclusive)	1131	WE (INCLUSIVE)	pano1254
248904	nõ	n õ	Catuquina	Pano-Tacanan	we (inclusive)	1131	WE (INCLUSIVE)	pano1254
255853	i-ɗe	i + ɗ e	Movima	Movima	we (inclusive)	1131	WE (INCLUSIVE)	movi1243
#
223212	utiti	u t i t i	Ninam (Shirishana variety)	Yanomamic	weak	1601	WEAK	nina1238
224182	uhutiti-wə	u h u t i t i + w ə	Yanomámi	Yanomamic	weak	1601	WEAK	yano1262
241118	šwxax̣li	ʃʷ x a x l i	Chipaya	Uru-Chipaya	weak	1601	WEAK	chip1262
241119	šwxax̣lu	ʃʷ x a x l u	Chipaya	Uru-Chipaya	weak	1601	WEAK	chip1262
242215	'ham-'ferxki	h a m + f e r x k i	Mosetén	Mosetén-Chimané	weak	1601	WEAK	mose1249
243332	anizomawe	a n i z o m a w e	Araona	Pano-Tacanan	weak	1601	WEAK	arao1248
244433	kasa-da-ma	k a s a + d a + m a	Cavineña	Pano-Tacanan	weak	1601	WEAK	cavi1250
245473	-šiwi	ʃ i w i	Ese Ejja	Pano-Tacanan	weak	1601	WEAK	esee1248
245474	kaʔaʔama	k a ʔ a ʔ a m a	Ese Ejja	Pano-Tacanan	weak	1601	WEAK	esee1248
246371	e-šibio	e + ʃ i b i o	Ese Ejja (Huarayo)	Pano-Tacanan	weak	1601	WEAK	esee1248
249119	mɨstɨ̃-ma	m ɨ s t ɨ + m a	Catuquina	Pano-Tacanan	weak	1601	WEAK	pano1254
250196	čama-yama	tʃ a m a + y/j a m a	Chácobo	Pano-Tacanan	weak	1601	WEAK	chac1251
251412	paṣ̌na	p a ʂ n a	Shipibo-Conibo	Pano-Tacanan	weak	1601	WEAK	ship1254
251413	yosma	y/j o s m a	Shipibo-Conibo	Pano-Tacanan	weak	1601	WEAK	ship1254
252716	pooi	p oː i	Yaminahua	Pano-Tacanan	weak	1601	WEAK	yami1256
252717	pači	p a tʃ i	Yaminahua	Pano-Tacanan	weak	1601	WEAK	yami1256
256023	ɗin̉-teh-ɬeɬe	ɗ i n + t e h + ɬ e ɬ e	Movima	Movima	weak	1601	WEAK	movi1243
283081	k_'mašenk	k + m a ʃ e n k	Tehuelche	Chonan	weak	1601	WEAK	tehu1242
283082	k_'gōlnk	k + g oː l n k	Tehuelche	Chonan	weak	1601	WEAK	tehu1242
283938	čou_ʔočè	tʃ o u + ʔ o tʃ e	Selknam	Chonan	weak	1601	WEAK	onaa1245
#
224803	matohi	m a t o h i	Yanomámi	Yanomamic	weapons, arms	951	WEAPONS	yano1262
242963	fo'sir_mœ'ʔin	f o s i r + m œ ʔ i n	Mosetén	Mosetén-Chimané	weapons, arms	951	WEAPONS	mose1249
245106	tobo	t o b o	Cavineña	Pano-Tacanan	weapons, arms	951	WEAPONS	cavi1250
247967	mec̷e	m e tʃ e	Tacana	Pano-Tacanan	weapons, arms	951	WEAPONS	taca1256
253633	aya_kɨṣ̌ɨ-mis	a y/j a + k ɨ ʂ ɨ + m i s	Yaminahua	Pano-Tacanan	weapons, arms	951	WEAPONS	yami1256
253634	aya_rɨtɨ-mã-mis	a y/j a + r ɨ t ɨ + m ã + m i s	Yaminahua	Pano-Tacanan	weapons, arms	951	WEAPONS	yami1256
254797	raβuku	r a β u k u	Cayuvava	Cayubaba	weapons, arms	951	WEAPONS	cayu1262
284496	ʔelʔ	ʔ e l ʔ	Selknam	Chonan	weapons, arms	951	WEAPONS	onaa1245
#
241900	'hœndsi	h œ n dz i	Mosetén	Mosetén-Chimané	weather	952	WEATHER	mose1249
243064	mala	m a l a	Araona	Pano-Tacanan	weather	952	WEATHER	arao1248
244186	wekaka	w e k a k a	Cavineña	Pano-Tacanan	weather	952	WEATHER	cavi1250
245200	-še	ʃ e	Ese Ejja	Pano-Tacanan	weather	952	WEATHER	esee1248
246880	ď̶ei	ð e i	Tacana	Pano-Tacanan	weather	952	WEATHER	taca1256
248802	nai_roʔa-pa	n a i + r o ʔ a + p a	Catuquina	Pano-Tacanan	weather	952	WEATHER	pano1254
248803	nai_ičṣ̌a-pa	n a i + i tʃ ʂ a + p a	Catuquina	Pano-Tacanan	weather	952	WEATHER	pano1254
283712	òlpi	o l p i	Selknam	Chonan	weather	952	WEATHER	onaa1245
#
223303	tie	t i e	Ninam (Shirishana variety)	Yanomamic	weave	133	WEAVE	nina1238
224264	tiyə-praɨ	t i y/j ə + p r a ɨ	Yanomámi	Yanomamic	weave	133	WEAVE	yano1262
241211	wats	w a ts	Chipaya	Uru-Chipaya	weave	133	WEAVE	chip1262
242319	'pante	p a n t e	Mosetén	Mosetén-Chimané	weave	133	WEAVE	mose1249
243428	kʷai	kʷ a i	Araona	Pano-Tacanan	weave	133	WEAVE	arao1248
243429	lewa	l e w a	Araona	Pano-Tacanan	weave	133	WEAVE	arao1248
244530	pika-ya	p i k a + y/j a	Cavineña	Pano-Tacanan	weave	133	WEAVE	cavi1250
244531	tari-	t a r i	Cavineña	Pano-Tacanan	weave	133	WEAVE	cavi1250
245555	sipi-	s i p i	Ese Ejja	Pano-Tacanan	weave	133	WEAVE	esee1248
246449	sipi-kwe	s i p i + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	weave	133	WEAVE	esee1248
247287	taď̶i-	t a ð i	Tacana	Pano-Tacanan	weave	133	WEAVE	taca1256
248348	βu'kɨ-ti	β u k ɨ + t i	Cashibo	Pano-Tacanan	weave	133	WEAVE	cash1251
249223	šɨwa	ʃ ɨ w a	Catuquina	Pano-Tacanan	weave	133	WEAVE	pano1254
250295	ṣ̌apo-	ʂ a p o	Chácobo	Pano-Tacanan	weave	133	WEAVE	chac1251
251521	ṣ̌ɨwa-	ʂ ɨ w a	Shipibo-Conibo	Pano-Tacanan	weave	133	WEAVE	ship1254
252832	ṣ̌ɨβa-kĩ	ʂ ɨ β a + k ĩ	Yaminahua	Pano-Tacanan	weave	133	WEAVE	yami1256
256119	sama-ɗin-ɬeu	s a m a + ɗ i n + ɬ e u	Movima	Movima	weave	133	WEAVE	movi1243
283160	'wetˀ	w e tˀ	Tehuelche	Chonan	weave	133	WEAVE	tehu1242
#
223444	tie	t i e	Ninam (Shirishana variety)	Yanomamic	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	nina1238
224376	tiyə-ɨ	t i y/j ə + ɨ	Yanomámi	Yanomamic	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	yano1262
242473	mi'ɲeʔ	m i ɲ e ʔ	Mosetén	Mosetén-Chimané	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	mose1249
243574	kʷai	kʷ a i	Araona	Pano-Tacanan	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	arao1248
244662	pika-ya	p i k a + y/j a	Cavineña	Pano-Tacanan	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	cavi1250
245677	sipi-nahe	s i p i + n a h e	Ese Ejja	Pano-Tacanan	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	esee1248
246547	sipi-kwe	s i p i + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	esee1248
247438	taď̶i-	t a ð i	Tacana	Pano-Tacanan	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	taca1256
248464	βu'kɨ-ti	β u k ɨ + t i	Cashibo	Pano-Tacanan	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	cash1251
249387	šɨwa-	ʃ ɨ w a	Catuquina	Pano-Tacanan	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	pano1254
251704	ṣ̌ɨwa-	ʂ ɨ w a	Shipibo-Conibo	Pano-Tacanan	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	ship1254
253044	ṣ̌ɨβa-kĩ	ʂ ɨ β a + k ĩ	Yaminahua	Pano-Tacanan	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	yami1256
254291	tiki	t i k i	Cayuvava	Cayubaba	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	cayu1262
256249	sama-ɗin-ɬeu	s a m a + ɗ i n + ɬ e u	Movima	Movima	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	movi1243
284085	ʔo	ʔ o	Selknam	Chonan	weave, plait	3294	BRAID (VERB) OR WEAVE (BASKET)	onaa1245
#
242741	si'mana	s i m a n a	Mosetén	Mosetén-Chimané	week	1469	WEEK	mose1249
249645	mɨʔɨ_i-ti	m ɨ ʔ ɨ + i + t i	Catuquina	Pano-Tacanan	week	1469	WEEK	pano1254
252037	simanã	s i m a n ã	Shipibo-Conibo	Pano-Tacanan	week	1469	WEEK	ship1254
253376	simãnã	s i m ã n ã	Yaminahua	Pano-Tacanan	week	1469	WEEK	yami1256
256499	semana	s e m a n a	Movima	Movima	week	1469	WEEK	movi1243
#
223566	hule_taa	h u l e + t aː	Ninam (Shirishana variety)	Yanomamic	weigh	1098	WEIGH	nina1238
224503	hute_wapa-ɨ	h u t e + w a p a + ɨ	Yanomámi	Yanomamic	weigh	1098	WEIGH	yano1262
241413	yaxk-š	y/j a x k + ʃ	Chipaya	Uru-Chipaya	weigh	1098	WEIGH	chip1262
242588	tœpœ'tui	t œ p œ t u i	Mosetén	Mosetén-Chimané	weigh	1098	WEIGH	mose1249
243683	abikʷe	a b i kʷ e	Araona	Pano-Tacanan	weigh	1098	WEIGH	arao1248
244773	topo-ya	t o p o + y/j a	Cavineña	Pano-Tacanan	weigh	1098	WEIGH	cavi1250
245785	kea-ɓiki	k e a + ɓ i k i	Ese Ejja	Pano-Tacanan	weigh	1098	WEIGH	esee1248
247556	topo-a-	t o p o + a	Tacana	Pano-Tacanan	weigh	1098	WEIGH	taca1256
249505	wɨtã-	w ɨ t ã	Catuquina	Pano-Tacanan	weigh	1098	WEIGH	pano1254
250551	tanama-	t a n a m a	Chácobo	Pano-Tacanan	weigh	1098	WEIGH	chac1251
253192	ɨβɨ_tana-kĩ	ɨ β ɨ + t a n a + k ĩ	Yaminahua	Pano-Tacanan	weigh	1098	WEIGH	yami1256
254435	daβi	d a β i	Cayuvava	Cayubaba	weigh	1098	WEIGH	cayu1262
254436	tɨtɨǰɨ	t ɨ t ɨ dʒ ɨ	Cayuvava	Cayubaba	weigh	1098	WEIGH	cayu1262
256367	paʔ-na	p a ʔ + n a	Movima	Movima	weigh	1098	WEIGH	movi1243
283340	'poʔgney-	p o ʔ g n e y/j	Tehuelche	Chonan	weigh	1098	WEIGH	tehu1242
#
223213	temi	t e m i	Ninam (Shirishana variety)	Yanomamic	well, health	1364	HEALTHY	nina1238
224183	temɨ	t e m ɨ	Yanomámi	Yanomamic	well, health	1364	HEALTHY	yano1262
241120	ṣ̌etči	ʂ e t tʃ i	Chipaya	Uru-Chipaya	well, health	1364	HEALTHY	chip1262
241121	ṣ̌eti_ṣ̌exl-	ʂ e t i + ʂ e x l	Chipaya	Uru-Chipaya	well, health	1364	HEALTHY	chip1262
242216	'reštki	r e ʃ t k i	Mosetén	Mosetén-Chimané	well, health	1364	HEALTHY	mose1249
243333	hai	h a i	Araona	Pano-Tacanan	well, health	1364	HEALTHY	arao1248
243334	hai-we	h a i + w e	Araona	Pano-Tacanan	well, health	1364	HEALTHY	arao1248
243335	hai-ǰa	h a i + dʒ a	Araona	Pano-Tacanan	well, health	1364	HEALTHY	arao1248
244434	čača	tʃ a tʃ a	Cavineña	Pano-Tacanan	well, health	1364	HEALTHY	cavi1250
245475	wakia-	w a k i a	Ese Ejja	Pano-Tacanan	well, health	1364	HEALTHY	esee1248
247178	saisi-	s a i s i	Tacana	Pano-Tacanan	well, health	1364	HEALTHY	taca1256
248276	ču'ama	tʃ u a m a	Cashibo	Pano-Tacanan	well, health	1364	HEALTHY	cash1251
249120	roʔa-s-i_ni-	r o ʔ a + s + i + n i	Catuquina	Pano-Tacanan	well, health	1364	HEALTHY	pano1254
250197	hɨnima	h ɨ n i m a	Chácobo	Pano-Tacanan	well, health	1364	HEALTHY	chac1251
252718	šara	ʃ a r a	Yaminahua	Pano-Tacanan	well, health	1364	HEALTHY	yami1256
254047	pairaha	p a i r a h a	Cayuvava	Cayubaba	well, health	1364	HEALTHY	cayu1262
256024	ya-yuʔu	y/j a + y/j u ʔ u	Movima	Movima	well, health	1364	HEALTHY	movi1243
283083	k_'hāpˀn	k + h a pˀ n	Tehuelche	Chonan	well, health	1364	HEALTHY	tehu1242
283084	k_'hāpˀnk	k + h a pˀ n k	Tehuelche	Chonan	well, health	1364	HEALTHY	tehu1242
283939	pˀàʔ	pˀ a ʔ	Selknam	Chonan	well, health	1364	HEALTHY	onaa1245
#
224552	koro_mɨsi	k o r o + m ɨ s i	Yanomámi	Yanomamic	west	1817	WEST	yano1262
241459	taxa	t a x a	Chipaya	Uru-Chipaya	west	1817	WEST	chip1262
242630	si'tičeʔ	s i t i tʃ e ʔ	Mosetén	Mosetén-Chimané	west	1817	WEST	mose1249
243758	mata-bene	m a t a + b e n e	Araona	Pano-Tacanan	west	1817	WEST	arao1248
244816	iheti-keha	i h e t i + k e h a	Cavineña	Pano-Tacanan	west	1817	WEST	cavi1250
247624	ena_bia_kʷawa_bene	e n a + b i a + kʷ a w a + b e n e	Tacana	Pano-Tacanan	west	1817	WEST	taca1256
249555	βari_pakɨ-t-aʔi-kiri	β a r i + p a k ɨ + t + a ʔ i + k i r i	Catuquina	Pano-Tacanan	west	1817	WEST	pano1254
251913	βari_kai	β a r i + k a i	Shipibo-Conibo	Pano-Tacanan	west	1817	WEST	ship1254
253244	ṣ̌ini_kai_ariri	ʂ i n i + k a i + a r i r i	Yaminahua	Pano-Tacanan	west	1817	WEST	yami1256
283391	'onokˀ	o n o kˀ	Tehuelche	Chonan	west	1817	WEST	tehu1242
284238	ʔàtn	ʔ a t n	Selknam	Chonan	west	1817	WEST	onaa1245
284239	knène-ḳr	k n e n e + q r	Selknam	Chonan	west	1817	WEST	onaa1245
#
223735	hele	h e l e	Ninam (Shirishana variety)	Yanomamic	wet, damp	1726	WET	nina1238
224683	here	h e r e	Yanomámi	Yanomamic	wet, damp	1726	WET	yano1262
241620	awči	a w tʃ i	Chipaya	Uru-Chipaya	wet, damp	1726	WET	chip1262
241621	awi	a w i	Chipaya	Uru-Chipaya	wet, damp	1726	WET	chip1262
242804	saʔ'mai	s a ʔ m a i	Mosetén	Mosetén-Chimané	wet, damp	1726	WET	mose1249
242805	sa'ma	s a m a	Mosetén	Mosetén-Chimané	wet, damp	1726	WET	mose1249
243929	anaha	a n a h a	Araona	Pano-Tacanan	wet, damp	1726	WET	arao1248
244962	naka-da	n a k a + d a	Cavineña	Pano-Tacanan	wet, damp	1726	WET	cavi1250
245960	-čoe	tʃ o e	Ese Ejja	Pano-Tacanan	wet, damp	1726	WET	esee1248
245961	-nahaxi	n a h a x i	Ese Ejja	Pano-Tacanan	wet, damp	1726	WET	esee1248
246742	e-šepa	e + ʃ e p a	Ese Ejja (Huarayo)	Pano-Tacanan	wet, damp	1726	WET	esee1248
247792	c̷abi-da	tʃ a b i + d a	Tacana	Pano-Tacanan	wet, damp	1726	WET	taca1256
247793	čara-da	tʃ a r a + d a	Tacana	Pano-Tacanan	wet, damp	1726	WET	taca1256
248651	ča'βa-	tʃ a β a	Cashibo	Pano-Tacanan	wet, damp	1726	WET	cash1251
249696	mɨṣ̌a	m ɨ ʂ a	Catuquina	Pano-Tacanan	wet, damp	1726	WET	pano1254
250727	čaaṣ̌-a	tʃ aː ʂ + a	Chácobo	Pano-Tacanan	wet, damp	1726	WET	chac1251
250728	moosa-	m oː s a	Chácobo	Pano-Tacanan	wet, damp	1726	WET	chac1251
252093	mɨča-ati	m ɨ tʃ a + a t i	Shipibo-Conibo	Pano-Tacanan	wet, damp	1726	WET	ship1254
253431	mɨča	m ɨ tʃ a	Yaminahua	Pano-Tacanan	wet, damp	1726	WET	yami1256
254633	põkõ	p õ k õ	Cayuvava	Cayubaba	wet, damp	1726	WET	cayu1262
254634	sõrõ'roa	s õ r õ r o a	Cayuvava	Cayubaba	wet, damp	1726	WET	cayu1262
256553	luʔ-ɗai-ni	l u ʔ + ɗ a i + n i	Movima	Movima	wet, damp	1726	WET	movi1243
283524	km_'čahe-	k m + tʃ a h e	Tehuelche	Chonan	wet, damp	1726	WET	tehu1242
283525	'eʔne-	e ʔ n e	Tehuelche	Chonan	wet, damp	1726	WET	tehu1242
284365	òʔltxe	o ʔ l t x e	Selknam	Chonan	wet, damp	1726	WET	onaa1245
#
242036	ba'yena	b a y e n a	Mosetén	Mosetén-Chimané	whale	957	WHALE	mose1249
283811	očn	o tʃ n	Selknam	Chonan	whale	957	WHALE	onaa1245
#
223810	kale	k a l e	Ninam (Shirishana variety)	Yanomamic	what?	1236	WHAT	nina1238
224746	weti	w e t i	Yanomámi	Yanomamic	what?	1236	WHAT	yano1262
241733	č̣ʰulut	ʈʂʰ u l u t	Chipaya	Uru-Chipaya	what?	1236	WHAT	chip1262
242895	ha'tahyĩka	h a t a h y/j ĩ k a	Mosetén	Mosetén-Chimané	what?	1236	WHAT	mose1249
244036	ai	a i	Araona	Pano-Tacanan	what?	1236	WHAT	arao1248
244037	kʷipa	kʷ i p a	Araona	Pano-Tacanan	what?	1236	WHAT	arao1248
245040	ai	a i	Cavineña	Pano-Tacanan	what?	1236	WHAT	cavi1250
245041	ehe	e h e	Cavineña	Pano-Tacanan	what?	1236	WHAT	cavi1250
246034	ae	a e	Ese Ejja	Pano-Tacanan	what?	1236	WHAT	esee1248
246035	hai	h a i	Ese Ejja	Pano-Tacanan	what?	1236	WHAT	esee1248
246794	yaxa	y/j a x a	Ese Ejja (Huarayo)	Pano-Tacanan	what?	1236	WHAT	esee1248
247898	ai	a i	Tacana	Pano-Tacanan	what?	1236	WHAT	taca1256
249772	hawɨ-ra	h a w ɨ + r a	Catuquina	Pano-Tacanan	what?	1236	WHAT	pano1254
250816	hawɨ	h a w ɨ	Chácobo	Pano-Tacanan	what?	1236	WHAT	chac1251
250817	hawɨ-ni	h a w ɨ + n i	Chácobo	Pano-Tacanan	what?	1236	WHAT	chac1251
252209	hawɨ	h a w ɨ	Shipibo-Conibo	Pano-Tacanan	what?	1236	WHAT	ship1254
253541	aβaa...-mɨ̃	a β aː + m ɨ	Yaminahua	Pano-Tacanan	what?	1236	WHAT	yami1256
254730	'bočae	b o tʃ a e	Cayuvava	Cayubaba	what?	1236	WHAT	cayu1262
254731	'bɔčipe	b ɔ tʃ i p e	Cayuvava	Cayubaba	what?	1236	WHAT	cayu1262
256650	eɬe-ɬaʔa	e ɬ e + ɬ a ʔ a	Movima	Movima	what?	1236	WHAT	movi1243
283597	'ket	k e t	Tehuelche	Chonan	what?	1236	WHAT	tehu1242
284447	h-uneṣ	h + u n e ʂ	Selknam	Chonan	what?	1236	WHAT	onaa1245
#
223365	tliko	t l i k o	Ninam (Shirishana variety)	Yanomamic	wheat	1077	WHEAT	nina1238
242391	'triwo	t r i w o	Mosetén	Mosetén-Chimané	wheat	1077	WHEAT	mose1249
251594	tiriko	t i r i k o	Shipibo-Conibo	Pano-Tacanan	wheat	1077	WHEAT	ship1254
256180	trigo	t r i g o	Movima	Movima	wheat	1077	WHEAT	movi1243
#
223521	mãhuk	m ã h u k	Ninam (Shirishana variety)	Yanomamic	wheel	710	WHEEL	nina1238
241375	aru	a r u	Chipaya	Uru-Chipaya	wheel	710	WHEEL	chip1262
242545	ka'reto	k a r e t o	Mosetén	Mosetén-Chimané	wheel	710	WHEEL	mose1249
249463	karro-nõ_taʔɨ	k a rː o + n õ + t a ʔ ɨ	Catuquina	Pano-Tacanan	wheel	710	WHEEL	pano1254
253129	karo_taɨ	k a r o + t a ɨ	Yaminahua	Pano-Tacanan	wheel	710	WHEEL	yami1256
254389	'kareda	k a r e d a	Cayuvava	Cayubaba	wheel	710	WHEEL	cayu1262
283308	'aḳlčn	a q l tʃ n	Tehuelche	Chonan	wheel	710	WHEEL	tehu1242
#
223811	hapeli_wilipo_kua_thehe	h a p e l i + w i l i p o + k u a + tʰ e h e	Ninam (Shirishana variety)	Yanomamic	when?	1238	WHEN	nina1238
224747	weti_təhə	w e t i + t ə h ə	Yanomámi	Yanomamic	when?	1238	WHEN	yano1262
241734	č̣ʰulora	ʈʂʰ u l o r a	Chipaya	Uru-Chipaya	when?	1238	WHEN	chip1262
242896	hund'siʔ	h u n d s i ʔ	Mosetén	Mosetén-Chimané	when?	1238	WHEN	mose1249
244038	kʷipac̷io	kʷ i p a tʃ i o	Araona	Pano-Tacanan	when?	1238	WHEN	arao1248
244039	kec̷io	k e tʃ i o	Araona	Pano-Tacanan	when?	1238	WHEN	arao1248
244040	c̷io	tʃ i o	Araona	Pano-Tacanan	when?	1238	WHEN	arao1248
245042	ehe-c̷ono	e h e + tʃ o n o	Cavineña	Pano-Tacanan	when?	1238	WHEN	cavi1250
246036	-ho	h o	Ese Ejja	Pano-Tacanan	when?	1238	WHEN	esee1248
246037	ačešono	a tʃ e ʃ o n o	Ese Ejja	Pano-Tacanan	when?	1238	WHEN	esee1248
246795	ače_šono	a tʃ e + ʃ o n o	Ese Ejja (Huarayo)	Pano-Tacanan	when?	1238	WHEN	esee1248
247899	kec̷ono_ni_da	k e tʃ o n o + n i + d a	Tacana	Pano-Tacanan	when?	1238	WHEN	taca1256
249773	hawɨ-tiã-ra	h a w ɨ + t i ã + r a	Catuquina	Pano-Tacanan	when?	1238	WHEN	pano1254
250818	hɨ-nino	h ɨ + n i n o	Chácobo	Pano-Tacanan	when?	1238	WHEN	chac1251
252210	-aĩ	a ĩ	Shipibo-Conibo	Pano-Tacanan	when?	1238	WHEN	ship1254
252211	-aitiã	a i t i ã	Shipibo-Conibo	Pano-Tacanan	when?	1238	WHEN	ship1254
252212	-anã	a n ã	Shipibo-Conibo	Pano-Tacanan	when?	1238	WHEN	ship1254
252213	-aṣ̌	a ʂ	Shipibo-Conibo	Pano-Tacanan	when?	1238	WHEN	ship1254
252214	-i	i	Shipibo-Conibo	Pano-Tacanan	when?	1238	WHEN	ship1254
252215	-kɨtiã	k ɨ t i ã	Shipibo-Conibo	Pano-Tacanan	when?	1238	WHEN	ship1254
253542	aβɨtĩa...-mɨ̃	a β ɨ t ĩ a + m ɨ	Yaminahua	Pano-Tacanan	when?	1238	WHEN	yami1256
254732	kera-	k e r a	Cayuvava	Cayubaba	when?	1238	WHEN	cayu1262
256651	eɬ-lomah	e ɬ + l o m a h	Movima	Movima	when?	1238	WHEN	movi1243
283598	'kenoš	k e n o ʃ	Tehuelche	Chonan	when?	1238	WHEN	tehu1242
