ID	DOCULECT	CONCEPTICON ID	CONCEPTICON_GLOSS	VALUE
	Chipaya_IDS	1913	PRESS	ɲeḳ-š
	Chipaya_IDS	1455	PULL	hoo-
	Chipaya_IDS	1452	PUSH	tor-š
	Chipaya_IDS	998	PUT	non-š
	Chipaya_IDS	658	RAIN (PRECIPITATION)	čixɲi
	Chipaya_IDS	1733	RAINBOW	kumari
	Chipaya_IDS	501	LIFT	waytˀiš
	Chipaya_IDS	1959	RAW	ḳaata
	Chipaya_IDS	1387	ARRIVE	irantiš
	Chipaya_IDS	156	RED	lxok
	Chipaya_IDS	1644	RELATIVES	parinti
	Chipaya_IDS	707	REMEMBER	kʰuɲ-š
	Chipaya_IDS	168	REST	xex-s
	Chipaya_IDS	168	REST	xex-š
	Chipaya_IDS	801	RIB	paki
	Chipaya_IDS	1019	RIGHT	ṣ̌ewa
	Chipaya_IDS	178	RIPE	wexlši
	Chipaya_IDS	769	ROOF	pʰit
	Chipaya_IDS	670	ROOT	šepˀa
	Chipaya_IDS	670	ROOT	lxomi
	Chipaya_IDS	1218	ROPE	ḳoxč
	Chipaya_IDS	1728	ROTTEN	moxkči
	Chipaya_IDS	1923	ROUGH	č̣ʰax̣ta
	Chipaya_IDS	1449	RUB	xʷixtša
	Chipaya_IDS	1519	RUN	šat-
	Chipaya_IDS	1519	RUN	x̣ir-š
	Chipaya_IDS	1274	SALT	yaku
	Chipaya_IDS	671	SAND	pʰila
	Chipaya_IDS	1458	SAY	kʰi-
	Chipaya_IDS	1767	SCRAPE	ixkš
	Chipaya_IDS	1767	SCRAPE	šixl-
	Chipaya_IDS	1409	SEE	čerš
	Chipaya_IDS	1468	LOOK FOR	ḳʰur-š
	Chipaya_IDS	855	SEIZE	tan-
	Chipaya_IDS	1571	SELL	tuyṣ̌
	Chipaya_IDS	1127	SEND	kučan
	Chipaya_IDS	1127	SEND	apay
	Chipaya_IDS	1359	SEPARATE	anaḳš
	Chipaya_IDS	1457	SEW	tˀirč̣a
	Chipaya_IDS	1388	SHADE	šiwš
	Chipaya_IDS	1909	SHAKE	pˀulʸinkiš
	Chipaya_IDS	1396	SHARP	ari
	Chipaya_IDS	1396	SHARP	xat-
	Chipaya_IDS	708	SHINE	lʸipinš
	Chipaya_IDS	52	SHIVER	čeḳʰinš
	Chipaya_IDS	1172	SHOOT	tʰak-
	Chipaya_IDS	1645	SHORT	ḳolta
	Chipaya_IDS	1645	SHORT	ḳoltalʸa
	Chipaya_IDS	1482	SHOULDER	ɲiɲi
	Chipaya_IDS	715	SHOUT	ḳʰaw-s
	Chipaya_IDS	1046	SHUT	čaxwk-
	Chipaya_IDS	1847	SICK	kona
	Chipaya_IDS	1847	SICK	laa
	Chipaya_IDS	1847	SICK	laači
	Chipaya_IDS	682	SIDE	ataran
	Chipaya_IDS	48	BE SILENT	čuxu ṣ̌exl-
	Chipaya_IDS	1261	SING	it-s
	Chipaya_IDS	1416	SIT	xulš
	Chipaya_IDS	763	SKIN	šḳiši
	Chipaya_IDS	1732	SKY	arax̣pača
	Chipaya_IDS	1732	SKY	pača
	Chipaya_IDS	1585	SLEEP	tx̣ax̣-
	Chipaya_IDS	1324	SLIP	šḳʰexš
	Chipaya_IDS	1246	SMALL	ḳolta
	Chipaya_IDS	1246	SMALL	čʰuxt-u
	Chipaya_IDS	1587	SMELL (STINK)	muks
	Chipaya_IDS	1586	SMELL (PERCEIVE)	mukš
	Chipaya_IDS	778	SMOKE (EXHAUST)	ṣ̌ḳeti
	Chipaya_IDS	1234	SMOOTH	lʸanu
	Chipaya_IDS	730	SNAKE	šḳora
	Chipaya_IDS	1621	SNEEZE	xačˀi-š
	Chipaya_IDS	1983	SNORE	x̣oran-š
	Chipaya_IDS	1856	SOFT	ḳoɲa
	Chipaya_IDS	1241	SOME	c̷ʰii ḳʰaṣ̌
	Chipaya_IDS	811	SOUL	kuš-
	Chipaya_IDS	811	SOUL	alma
	Chipaya_IDS	1623	SPEAK	kʰi-
	Chipaya_IDS	843	SPIDER	kalʸa-kalʸa
	Chipaya_IDS	121	SPIN	spaxt-
	Chipaya_IDS	121	SPIN	ḳawan-š
	Chipaya_IDS	1440	SPIT	tʰuxt-š
	Chipaya_IDS	1440	SPIT	lomi
	Chipaya_IDS	1440	SPIT	tʰaxr-ki-
	Chipaya_IDS	38	SPREAD OUT	čʰin-š
	Chipaya_IDS	2144	SPRING OR WELL	pʰoma
	Chipaya_IDS	2144	SPRING OR WELL	tux
	Chipaya_IDS	1442	STAND	apatatš
	Chipaya_IDS	1442	STAND	c̷ʰits-
	Chipaya_IDS	1430	STAR	wara-wara
	Chipaya_IDS	713	STEAL	txaŋ-š
	Chipaya_IDS	42	STINKING	čʰonanči
	Chipaya_IDS	2017	MIX	tʰaran-š
	Chipaya_IDS	2017	MIX	tˀax̣s
	Chipaya_IDS	819	STOMACH	pʰuč
	Chipaya_IDS	1404	STRAIGHT	sex̣wa
	Chipaya_IDS	214	STRETCH	č̣ʰeet-
	Chipaya_IDS	3188	MIGHTY OR POWERFUL OR STRONG	aši
	Chipaya_IDS	3188	MIGHTY OR POWERFUL OR STRONG	tʰupi
	Chipaya_IDS	1421	SUCK	itš
	Chipaya_IDS	1342	SUMMER	čixɲi timpu
	Chipaya_IDS	1343	SUN	tʰuɲi
	Chipaya_IDS	897	SWALLOW	tʰat-č̣a
	Chipaya_IDS	897	SWALLOW	tx̣at-š
	Chipaya_IDS	717	SWEET	mašḳˀa
	Chipaya_IDS	1631	FAST	uri
	Chipaya_IDS	1220	TAIL	kʰurš
	Chipaya_IDS	21	TASTE (SOMETHING)	malʸš
	Chipaya_IDS	1735	TEAR (SHRED)	c̷ʰela
	Chipaya_IDS	1651	TEAR (OF EYE)	kʰirma
	Chipaya_IDS	1711	TELL	kintˀa-
	Chipaya_IDS	797	TESTICLES	šiɲi
	Chipaya_IDS	817	THEY	ninaka
	Chipaya_IDS	1244	THICK	č̣oḳxa
	Chipaya_IDS	471	UPPER LEG (THIGH)	č̣oḳ ḳome
	Chipaya_IDS	1415	THINK (REFLECT)	lapˀiṣ̌iš
	Chipaya_IDS	1161	THREAD	ḳawɲi
	Chipaya_IDS	1346	THROAT	x̣ora
	Chipaya_IDS	1456	THROW	č̣axk-
	Chipaya_IDS	1150	THUNDER	xorxorɲi
	Chipaya_IDS	1917	TIE	moḳ-š
	Chipaya_IDS	1917	TIE	č̣exlš
	Chipaya_IDS	1329	TOMORROW	xaḳa
	Chipaya_IDS	1205	TONGUE	las
	Chipaya_IDS	1380	TOOTH	iṣ̌-ḳe
	Chipaya_IDS	1892	TOUCH	lanš
	Chipaya_IDS	906	TREE	munti
	Chipaya_IDS	906	TREE	munti
	Chipaya_IDS	1657	TRUE	werara
	Chipaya_IDS	1005	TWINS	pača
	Chipaya_IDS	1485	BELOW OR UNDER	ḳoštan
	Chipaya_IDS	352	UNTIE	čʰoxḳ-
	Chipaya_IDS	352	UNTIE	xʷer
	Chipaya_IDS	1591	UP	c̷eeku
	Chipaya_IDS	1591	UP	xuntuɲ
	Chipaya_IDS	592	PISS	šawx-š
	Chipaya_IDS	592	PISS	šaxwi
	Chipaya_IDS	592	PISS	šawxwi
	Chipaya_IDS	1363	VOICE	x̣ora
	Chipaya_IDS	1278	VOMIT	x̣otš
	Chipaya_IDS	1602	WAKE UP	waxt-
	Chipaya_IDS	1443	WALK	oxḳ-
	Chipaya_IDS	1453	WASH	awxs
	Chipaya_IDS	1517	WASP	ux-ux-ɲi
	Chipaya_IDS	948	WATER	ḳʰaš
	Chipaya_IDS	133	WEAVE	wats
	Chipaya_IDS	1726	WET	awči
	Chipaya_IDS	1726	WET	awi
	Chipaya_IDS	1236	WHAT	č̣ʰulut
	Chipaya_IDS	1238	WHEN	č̣ʰulora
	Chipaya_IDS	1237	WHERE	xaḳsi
	Chipaya_IDS	1237	WHERE	xaḳsi-kin
	Chipaya_IDS	1025	WHISTLE	smew-š
	Chipaya_IDS	1335	WHITE	čiwi
	Chipaya_IDS	1235	WHO	xekt
	Chipaya_IDS	1235	WHO	xekmi
	Chipaya_IDS	1243	WIDE	kara
	Chipaya_IDS	1243	WIDE	kʰari
	Chipaya_IDS	1199	WIFE	tʰun
	Chipaya_IDS	960	WIND	tʰami
	Chipaya_IDS	1257	WING	ḳx̣ara
	Chipaya_IDS	962	WOMAN	maataḳa
	Chipaya_IDS	962	WOMAN	ṣ̌on
	Chipaya_IDS	1803	WOOD	para
	Chipaya_IDS	420	FOREST	munti-naka
	Chipaya_IDS	1109	WOUND	čʰoxritš
	Chipaya_IDS	1109	WOUND	lʸaxa
	Chipaya_IDS	380	WRINKLED	spola
	Chipaya_IDS	1672	WRITE	kʰixrš
	Chipaya_IDS	1226	YEAR	wata
	Chipaya_IDS	1424	YELLOW	kˀilʸu
	Chipaya_IDS	1268	YES	xeeš
	Chipaya_IDS	1268	YES	xesalʸa
	Chipaya_IDS	1174	YESTERDAY	ewi
	Chipaya_IDS	1174	YESTERDAY	šešku
	Chipaya_IDS	1213	YOU	anč̣ʰuk
	Chipaya_IDS	1215	THOU	am
	Chipaya_IDS	1207	YOUNG	tʰowa
	Chipaya_IDS	76	YOUNG MAN	pˀišu
	Chipaya_IDS	77	YOUNG WOMAN	pˀiš
	Chipaya_IDS	77	YOUNG WOMAN	tur
	Chipaya_IDS	77	YOUNG WOMAN	tura
	Chipaya_IDS	1760	YOUNGER BROTHER	laxk
	Chipaya_IDS	1761	YOUNGER SISTER	laxk
	Tacana_IDS	1275	ANSWER	heo-c̷o-
	Tacana_IDS	1778	APPROACH	naria-
	Tacana_IDS	1043	BRAID	bakʷapa-
	Tacana_IDS	129	CHOKE	ha-naha-ribia-ti
	Tacana_IDS	155	CHOP	ðaða
	Tacana_IDS	269	COOKED	ðapa-
	Tacana_IDS	681	DESTROY	-bere-bere-a-
	Tacana_IDS	681	DESTROY	ðirape-
	Tacana_IDS	681	DESTROY	oroape-
	Tacana_IDS	119	DIVE	sa-nobi
	Tacana_IDS	1358	ENEMY	doininiba-hi
	Tacana_IDS	1358	ENEMY	mahai
	Tacana_IDS	719	FIND	c̷otiyo-
	Tacana_IDS	388	FISHNET	ď̶ohoho
	Tacana_IDS	2003	FLOW	wiðoi-
	Tacana_IDS	1883	IN FRONT OF	e-boc̷e-so
	Tacana_IDS	1883	IN FRONT OF	ewi-so
	Tacana_IDS	1175	GHOST	niď̶o-nobi-iča
	Tacana_IDS	66	KNEEL	boc̷e-tororo-
	Tacana_IDS	66	KNEEL	tororo-neti-
	Tacana_IDS	505	PARENTS	e-kʷarec̷a
	Tacana_IDS	505	PARENTS	tac̷e
	Tacana_IDS	371	PICK UP	čodo-
	Tacana_IDS	1674	POOR	aba
	Tacana_IDS	1674	POOR	čeno
	Tacana_IDS	1586	SMELL (PERCEIVE)	waniba-
	Tacana_IDS	1689	SMOKE (INHALE)	omasa po-
	Tacana_IDS	21	TASTE (SOMETHING)	dia-ba
	Tacana_IDS	1005	TWINS	pere
	Tacana_IDS	1363	VOICE	e-c̷oi
	Tacana_IDS	1232	WARM	sina-da
	Tacana_IDS	1232	WARM	kʷasese-da
	ShipiboConibo	1240	NOT	-ma
	ShipiboConibo	505	PARENTS	ánibo
	ShipiboConibo	388	FISHNET	ánirica
	ShipiboConibo	813	DO	áti
	ShipiboConibo	1564	LAZY	áya
	ShipiboConibo	1234	SMOOTH	báca
	ShipiboConibo	1195	GIVE BIRTH	baquénti
	ShipiboConibo	1096	SONG	behuá
	ShipiboConibo	3924	MALE ANIMAL	béne
	ShipiboConibo	1660	LOSE	bénoti
	ShipiboConibo	1340	WITH	betan
	ShipiboConibo	1577	AND	betan
	ShipiboConibo	2613	SKIN (HUMAN)	bíchi
	ShipiboConibo	694	GET	bíti
	ShipiboConibo	371	PICK UP	bíti
	ShipiboConibo	2006	FILL	bóchoati
	ShipiboConibo	2070	COMB (VERB)	boés̈hti
	ShipiboConibo	1047	PURSUE	cáchibanti
	ShipiboConibo	750	DROP	cáti
	ShipiboConibo	2334	MELT	charáati
	ShipiboConibo	2561	HURT (SENSE PAIN)	chés̈hati
	ShipiboConibo	66	KNEEL	chiráncooti
	ShipiboConibo	1251	BELLY	chis̈hána
	ShipiboConibo	1433	HIT	chóshati
	ShipiboConibo	2492	BOIL (SOMETHING)	cobínhati
	ShipiboConibo	2341	CLOUDY	coínbiries
	ShipiboConibo	785	STRONG	cóshi
	ShipiboConibo	1512	RISE (ONESELF)	huaquéti
	ShipiboConibo	1241	SOME	huétsa
	ShipiboConibo	2019	HAMMOCK	hueyóti
	ShipiboConibo	3452	MUCH	ícha
	ShipiboConibo	1250	JAGUAR	íno
	ShipiboConibo	232	FLEA	íqui
	ShipiboConibo	1986	DISEASE	isín
	ShipiboConibo	2327	BECOME SICK	isínti
	ShipiboConibo	773	HAVE	iti
	ShipiboConibo	78	THAT	ja
	ShipiboConibo	8	CURSE	jacómati
	ShipiboConibo	1674	POOR	jahuéquiaoma
	ShipiboConibo	1937	THERE	jaín
	ShipiboConibo	2124	SMELL	jáns̈ho
	ShipiboConibo	3609	TOWN OR VILLAGE	jéma
	ShipiboConibo	3898	ACCEPT	jén iti
	ShipiboConibo	1803	WOOD	jíhui
	ShipiboConibo	1422	BE ALIVE	jíria
	ShipiboConibo	1625	DEAD	jírioma
	ShipiboConibo	1142	URINE	jisón
	ShipiboConibo	3287	BLOOM	jóati
	ShipiboConibo	1363	VOICE	jói
	ShipiboConibo	1407	BREATHE	joínti
	ShipiboConibo	2486	HIDE	jóneti
	ShipiboConibo	179	RIPEN	joshínti
	ShipiboConibo	1689	SMOKE (INHALE)	jótiti
	ShipiboConibo	1741	ABOVE	ma-
	ShipiboConibo	857	STONE	macán
	ShipiboConibo	1490	RAT	mácas̈hoya
	ShipiboConibo	1494	DIE	mahuáti
	ShipiboConibo	1228	EARTH (SOIL)	mái
	ShipiboConibo	614	HILL	manán
	ShipiboConibo	1590	WAIT (FOR)	manáti
	ShipiboConibo	1043	BRAID	manés̈hti
	ShipiboConibo	2319	LID (COVER, CAP)	mapóti
	ShipiboConibo	1588	TURN	mayáti
	ShipiboConibo	143	HUMID	mechá
	ShipiboConibo	2069	SOAK (VERB)	méchaati
	ShipiboConibo	2324	GET WET	mecháti
	ShipiboConibo	1473	FIST	mequéntonco
	ShipiboConibo	2017	MIX	méscoti
	ShipiboConibo	544	SPICY	móca
	ShipiboConibo	1129	PAINFUL	móca, beyá
	ShipiboConibo	1860	BEAD	móro
	ShipiboConibo	124	THORN	mós̈ha
	ShipiboConibo	3080	SPLIT OPEN	móshati
	ShipiboConibo	423	GET LOST	moti
	ShipiboConibo	1214	THIS	náto
	ShipiboConibo	136	HERE	néno
	ShipiboConibo	2790	HIGH OR TALL	nenqué
	ShipiboConibo	1094	FASTEN	nés̈hati
	ShipiboConibo	639	MOUNTAIN	níi
	ShipiboConibo	719	FIND	nócoti
	ShipiboConibo	3913	COUGH (ACT OF COUGHING)	ócoti
	ShipiboConibo	1253	RAIN (RAINING)	ói béti
	ShipiboConibo	3749	HATE (LOATHING)	omísti
	ShipiboConibo	2248	KNOW (SOMEBODY)	onánti
	ShipiboConibo	2113	OLD (USED)	onís
	ShipiboConibo	1454	WIPE	óroti
	ShipiboConibo	2374	DREAM	os̈há
	ShipiboConibo	2308	THIN	óshi
	ShipiboConibo	2866	DROP (SOMETHING)	páqueti
	ShipiboConibo	3230	DECEIVE	paránti
	ShipiboConibo	666	RIVER	páro
	ShipiboConibo	1778	APPROACH	patás̈hti
	ShipiboConibo	1996	GET TIRED	piníti, pas̈hquínhati
	ShipiboConibo	2468	BAG	písha
	ShipiboConibo	1533	BE HUNGRY	pitín íti
	ShipiboConibo	1334	GUTS	póco
	ShipiboConibo	1531	BRANCH	poyán
	ShipiboConibo	2117	DESIRE	quéenti
	ShipiboConibo	1275	ANSWER	quehuínti
	ShipiboConibo	231	SHAVE	quéni óroti
	ShipiboConibo	251	SHARPEN (SOMETHING)	quénshoti
	ShipiboConibo	1615	ESCAPE	quishpímeeti
	ShipiboConibo	1411	LIE (REST)	racáti
	ShipiboConibo	1358	ENEMY	rahuí
	ShipiboConibo	3472	DANCE (MOVEMENT)	ransá
	ShipiboConibo	3174	WAKE UP (SOMEONE)	ráteti
	ShipiboConibo	1182	NOISE	róon
	ShipiboConibo	612	HEAT	s̈hána
	ShipiboConibo	1341	HEAT UP	s̈hánaati
	ShipiboConibo	689	BETWEEN	s̈haran
	ShipiboConibo	1836	VAGINA	s̈hébi
	ShipiboConibo	379	BLUNT	s̈hénto
	ShipiboConibo	1046	SHUT	s̈hepóti
	ShipiboConibo	2271	THINK	shinánti
	ShipiboConibo	1962	ROAST (SOMETHING)	s̈hóiti
	ShipiboConibo	1491	MOUSE	s̈hóya
	ShipiboConibo	2215	BECOME ANGRY	sináti
	ShipiboConibo	606	GRASS	táe
	ShipiboConibo	1075	TRAP (PITFALL)	tapásha
	ShipiboConibo	463	FELL (A TREE)	taréti
	ShipiboConibo	1086	WORK (ACTIVITY)	téeti, yónoti
	ShipiboConibo	1961	NECKLACE	téo
	ShipiboConibo	1735	TEAR (SHRED)	tésati, tóeti
	ShipiboConibo	3020	BREAK (BREAKING)	teséti
	ShipiboConibo	3923	FEMALE ANIMAL	tósha
	ShipiboConibo	2411	HURT (SOMEBODY)	tsácati
	ShipiboConibo	1827	HARVEST CROPS	tsécati
	ShipiboConibo	1649	SIT DOWN	yacáti
	ShipiboConibo	2390	PECCARY	yáhua
	ShipiboConibo	2297	DUSK	yaméti
	ShipiboConibo	2638	FISHING	yómerati
	ShipiboConibo	1175	GHOST	yoshín
	ShipiboConibo	2112	OLD (AGED)	yósi
	Movima	1649	SIT DOWN	ascheɬ
	Movima	1590	WAIT (FOR)	ayana
	Movima	1827	HARVEST CROPS	ba’na
	Movima	1433	HIT	baina
	Movima	1741	ABOVE	bańcuanɬe
	Movima	2638	FISHING	bayeɬ
	Movima	2112	OLD (AGED)	bijauhue
	Movima	3463	RIVERBANK	bijra
	Movima	2113	OLD (USED)	bijua
	Movima	231	SHAVE	boɬna
	Movima	1625	DEAD	caini
	Movima	1240	NOT	caj, ca’i
	Movima	3452	MUCH	caura
	Movima	739	FEED	cayapoj
	Movima	857	STONE	champa
	Movima	1334	GUTS	chirascua
	Movima	1500	FOUR	cicara
	Movima	2486	HIDE	cualara
	Movima	1660	LOSE	cualena
	Movima	2790	HIGH OR TALL	cudes, arihua
	Movima	3923	FEMALE ANIMAL	cueyampoi
	Movima	1411	LIE (REST)	decheɬ
	Movima	1251	BELLY	dimba
	Movima	1129	PAINFUL	diteshuiń
	Movima	3749	HATE (LOATHING)	donaye
	Movima	612	HEAT	ehuel
	Movima	143	HUMID	huachoye
	Movima	251	SHARPEN (SOMETHING)	huisna
	Movima	1212	WE	I’ɬi, ide
	Movima	2297	DUSK	imayeni
	Movima	666	RIVER	ińhua
	Movima	1962	ROAST (SOMETHING)	isna
	Movima	1422	BE ALIVE	ite’ni
	Movima	3898	ACCEPT	jaihuaneɬe
	Movima	1195	GIVE BIRTH	jaina tamiti’i
	Movima	159	SWEET POTATO	jalala’a
	Movima	2223	BE ANGRY	jalayij
	Movima	1094	FASTEN	jamaɬe
	Movima	813	DO	jisana
	Movima	1005	TWINS	jo’yaɬe
	Movima	3913	COUGH (ACT OF COUGHING)	johuocua
	Movima	1341	HEAT UP	jona
	Movima	463	FELL (A TREE)	lataboj
	Movima	1520	CRUSH	latosna
	Movima	124	THORN	lelejcua
	Movima	1096	SONG	leuhuansini
	Movima	3609	TOWN OR VILLAGE	lolos
	Movima	3603	EARTH OR LAND	ɬacaḿba
	Movima	2334	MELT	mańlolo
	Movima	2468	BAG	marico
	Movima	1533	BE HUNGRY	mau’incua
	Movima	1937	THERE	nacal
	Movima	728	FIRST	naicachin
	Movima	2912	FORWARD	naichi
	Movima	136	HERE	nei
	Movima	1454	WIPE	nisna
	Movima	1490	RAT	noɬcua
	Movima	1491	MOUSE	noɬcua
	Movima	2472	SUCKLE (BREASTFEED, NURSE)	nonnon
	Movima	1542	ACCOMPANY	oiloni
	Movima	1498	TWO	oira
	Movima	2248	KNOW (SOMEBODY)	onayena
	Movima	2271	THINK	pa’baicho
	Movima	2341	CLOUDY	pai’chi
	Movima	2069	SOAK (VERB)	poina
	Movima	1512	RISE (ONESELF)	poḿmo
	Movima	785	STRONG	rapisni
	Movima	699	SAD	rujcabaicho
	Movima	1250	JAGUAR	rulrul
	Movima	2019	HAMMOCK	sele
	Movima	2308	THIN	soroini
	Movima	1493	ONE	sota’ra
	Movima	2506	LOOSE	sotaj, mańɬeɬe
	Movima	3174	WAKE UP (SOMEONE)	tamaya
	Movima	750	DROP	taḿvoseɬ
	Movima	492	THREE	tasra
	Movima	1232	WARM	tayo-ka
	Movima	1086	WORK (ACTIVITY)	tijcarim
	Movima	1419	FEAR (BE AFRAID)	tinoca
	Movima	1986	DISEASE	tivij
	Movima	1531	BRANCH	to’lejcua
	Movima	1615	ESCAPE	to’yaj, cosińna
	Movima	1588	TURN	volacua
	Movima	544	SPICY	vusu’ni
	HuarayoEseEjja	379	BLUNT	?ikui-má
	HuarayoEseEjja	680	BREAK (DESTROY OR GET DESTROYED)	?isá-kue
	HuarayoEseEjja	1590	WAIT (FOR)	?ishó-?aja-kue
	HuarayoEseEjja	3913	COUGH (ACT OF COUGHING)	?ohó-?oho-kue
	HuarayoEseEjja	813	DO	a-kue
	HuarayoEseEjja	1235	WHO	á?ia
	HuarayoEseEjja	1621	SNEEZE	achí-kue
	HuarayoEseEjja	1531	BRANCH	akui iáa
	HuarayoEseEjja	1803	WOOD	akui-tékua sío
	HuarayoEseEjja	124	THORN	akuísha
	HuarayoEseEjja	1649	SIT DOWN	aní-kue
	HuarayoEseEjja	719	FIND	bá-?io-kue
	HuarayoEseEjja	923	LOVE	ba-bochí-kue
	HuarayoEseEjja	1588	TURN	baetibaeti-popó-kue
	HuarayoEseEjja	1405	NAME	bajáni
	HuarayoEseEjja	1195	GIVE BIRTH	bakuá-kuaia-kue
	HuarayoEseEjja	1837	VULVA	bési
	HuarayoEseEjja	1005	TWINS	beta bákua
	HuarayoEseEjja	1500	FOUR	béta-pi ?ai
	HuarayoEseEjja	739	FEED	bobi-ákue
	HuarayoEseEjja	1808	PUS	bóho
	HuarayoEseEjja	1041	INCREASE	chichá-kue
	HuarayoEseEjja	3230	DECEIVE	dasiá-kue, ?e?e-née
	HuarayoEseEjja	1962	ROAST (SOMETHING)	dawá-kue
	HuarayoEseEjja	2492	BOIL (SOMETHING)	dawá-okua-kue
	HuarayoEseEjja	1490	RAT	dawícho
	HuarayoEseEjja	1491	MOUSE	dawícho
	HuarayoEseEjja	981	ELBOW	e-básho
	HuarayoEseEjja	301	CHIEFTAIN	e-chíi
	HuarayoEseEjja	2113	OLD (USED)	e-chíi
	HuarayoEseEjja	2112	OLD (AGED)	e-chíi
	HuarayoEseEjja	2613	SKIN (HUMAN)	e-hée
	HuarayoEseEjja	908	DRUM	e-kuiá-te?a-ji
	HuarayoEseEjja	1625	DEAD	e-máno
	HuarayoEseEjja	1251	BELLY	e-mapé
	HuarayoEseEjja	1183	PALM OF HAND	e-mé takua
	HuarayoEseEjja	1374	RING	e-me-hó-?ia-ji
	HuarayoEseEjja	777	FLUTE	e-mimi-á-ji
	HuarayoEseEjja	2319	LID (COVER, CAP)	e-nába
	HuarayoEseEjja	614	HILL	e-páwa, e-máto
	HuarayoEseEjja	639	MOUNTAIN	e-páwa, e-máto
	HuarayoEseEjja	1175	GHOST	e-sháwa
	HuarayoEseEjja	143	HUMID	e-shépa
	HuarayoEseEjja	1274	SALT	e-shijá-ji
	HuarayoEseEjja	1363	VOICE	e-sói
	HuarayoEseEjja	3472	DANCE (MOVEMENT)	e-tée
	HuarayoEseEjja	1221	NOSE	e-wí
	HuarayoEseEjja	2912	FORWARD	e-wí doho-ji
	HuarayoEseEjja	1231	NEW	eiákua
	HuarayoEseEjja	1567	DOOR	esékue
	HuarayoEseEjja	1778	APPROACH	ete pé-kue
	HuarayoEseEjja	1897	HELP	ewasawá-kue
	HuarayoEseEjja	1358	ENEMY	haá jipia
	HuarayoEseEjja	2638	FISHING	heá-okia-kue
	HuarayoEseEjja	136	HERE	hekió-ho
	HuarayoEseEjja	1587	SMELL (STINK)	hijí-kue
	HuarayoEseEjja	1214	THIS	híkio
	HuarayoEseEjja	1615	ESCAPE	hiniá-tewa-kue
	HuarayoEseEjja	1937	THERE	hoiá-ho
	HuarayoEseEjja	78	THAT	hóia, homá
	HuarayoEseEjja	3456	CRAWL OR CREEP	ieió-kue
	HuarayoEseEjja	1414	SQUEEZE	iniá-jasá-kue
	HuarayoEseEjja	1423	FIGHT	ja-kuiá-ti-kue
	HuarayoEseEjja	2271	THINK	ja-shawá-ba-ti-kue
	HuarayoEseEjja	1410	KNOW (SOMETHING)	ja-shawá-ba-ti-kue
	HuarayoEseEjja	1341	HEAT UP	jaió-ti-kue
	HuarayoEseEjja	694	GET	jeshé-kue
	HuarayoEseEjja	371	PICK UP	jeshé-kue, mepé-kue
	HuarayoEseEjja	706	DARK	kia-aápo
	HuarayoEseEjja	1533	BE HUNGRY	kia-bóbi-nee
	HuarayoEseEjja	2341	CLOUDY	kia-bómoo née
	HuarayoEseEjja	1633	FLAT	kia-héje
	HuarayoEseEjja	42	STINKING	kia-híji
	HuarayoEseEjja	1129	PAINFUL	kia-née
	HuarayoEseEjja	1986	DISEASE	kia-née
	HuarayoEseEjja	2308	THIN	kia-sáwi
	HuarayoEseEjja	1182	NOISE	kia-shíja tijo
	HuarayoEseEjja	699	SAD	kia-shímo, kia-éno
	HuarayoEseEjja	544	SPICY	kiá-ta sisi
	HuarayoEseEjja	3452	MUCH	kia-wíso-nee
	HuarayoEseEjja	159	SWEET POTATO	kuaéo
	HuarayoEseEjja	423	GET LOST	kuati-shó-kue
	HuarayoEseEjja	3463	RIVERBANK	kuei sáwa
	HuarayoEseEjja	1454	WIPE	kuí-kue
	HuarayoEseEjja	1520	CRUSH	kuiá-tami-kue
	HuarayoEseEjja	1433	HIT	kuiá-tea-kue
	HuarayoEseEjja	492	THREE	kuiháta ji-ma
	HuarayoEseEjja	2006	FILL	kuió-kue
	HuarayoEseEjja	2124	SMELL	kuíshi
	HuarayoEseEjja	1494	DIE	manó-kue
	HuarayoEseEjja	928	EMBRACE	mapá-kue
	HuarayoEseEjja	3603	EARTH OR LAND	méshi
	HuarayoEseEjja	2472	SUCKLE (BREASTFEED, NURSE)	mimí-tsai-kue
	HuarayoEseEjja	499	CURE	mishí-kue
	HuarayoEseEjja	2827	MENSTRUATE	na-ji páni
	HuarayoEseEjja	1512	RISE (ONESELF)	netí-soa-kue
	HuarayoEseEjja	2215	BECOME ANGRY	niakué-kue, tené-tene-kue
	HuarayoEseEjja	1340	WITH	nije
	HuarayoEseEjja	619	ANIMAL	nochíi
	HuarayoEseEjja	98	ALL	ojánia
	HuarayoEseEjja	1542	ACCOMPANY	okuená-kue
	HuarayoEseEjja	750	DROP	oté-kue
	HuarayoEseEjja	1240	NOT	paháa, méa
	HuarayoEseEjja	1275	ANSWER	saha-?á-kue
	HuarayoEseEjja	857	STONE	sáso
	HuarayoEseEjja	1334	GUTS	see sísi, see ?ái
	HuarayoEseEjja	1827	HARVEST CROPS	sejá-kue
	HuarayoEseEjja	2252	PATH	sejá-kue
	HuarayoEseEjja	2069	SOAK (VERB)	shá-kue
	HuarayoEseEjja	3287	BLOOM	shashá-kue
	HuarayoEseEjja	1407	BREATHE	shehá-sheja-kue
	HuarayoEseEjja	3174	WAKE UP (SOMEONE)	shetí-kue
	HuarayoEseEjja	1586	SMELL (PERCEIVE)	shié-?aha-kue
	HuarayoEseEjja	713	STEAL	sií-kue
